YEAR,WK #,RENTAL CO.,TYPE OF EQUIP.,EQUIPMENT #,DESCRIPTION,RENT START,PROJ. END,PO #,SN REQ #,MO. RATE $,COMMENTS,PUBLISHED BY
2026,4,Nguyen Ltd,Forklift,AT14G50486,6000 PNEU DC,01/22/2026,06/21/2026,PO-50765,RITM102141,"$4,748.42 ",Linked Profile Entry,junior_super_01
2026,4,Smith LLC,Pickup Truck,3494,1/2 TON REG CAB,01/23/2026,05/29/2026,PO-84668,RITM909216,"$1,024.55 ",Linked Profile Entry,junior_super_01
2026,4,Nguyen Ltd,Forklift,AT14G50582,"6,000 SSR DC",01/20/2026,07/10/2026,PO-23527,RITM411059,"$2,553.44 ",Linked Profile Entry,admin
2026,4,West Inc,Forklift,150102,KONECRANE FORKLIFT SMV-25,01/21/2026,06/05/2026,PO-53988,RITM234940,"$4,648.60 ",Linked Profile Entry,junior_super_01
2026,4,Nguyen Ltd,Forklift,AT35A07554,6000 Pneu LPG,01/23/2026,04/29/2026,PO-74501,RITM693717,"$2,780.51 ",Linked Profile Entry,junior_super_01
2026,4,Smith LLC,Pickup Truck,2922,3/4 TON CC 4X4,01/23/2026,05/12/2026,PO-83337,RITM326150,$858.45 ,Linked Profile Entry,junior_super_01
2026,4,Smith LLC,Pickup Truck,3414,1/2 TON REG CAB,01/21/2026,05/30/2026,PO-80156,RITM925430,$848.44 ,Linked Profile Entry,junior_super_01
2026,4,Nunez Group,Scrubber,A1,handheld scrubber,01/21/2026,02/23/2026,PO-35738,RITM931410,"$3,503.72 ",Linked Profile Entry,junior_super_01
2026,4,Brown Group,Truck Spreader,001056,TRUCK SPREADER HOPPER 8 FT 2 CU YD,01/21/2026,06/22/2026,PO-18973,RITM667288,"$2,621.83 ",Linked Profile Entry,admin
2026,4,West Inc,Pickup Truck,600036,FORD F350 CREW CAB 4X4,01/22/2026,03/07/2026,PO-35155,RITM778205,"$1,198.40 ",Linked Profile Entry,junior_super_01
2026,4,Smith LLC,Pickup Truck,3138,1/2 TON REG CAB,01/22/2026,06/02/2026,PO-19938,RITM291810,$637.82 ,Linked Profile Entry,junior_super_01
2026,4,"Peterson, Kelly and Arnold",Box Vacuum,279108,BOX VACUUM 25YD,01/21/2026,07/10/2026,PO-64886,RITM895662,"$2,317.73 ",Linked Profile Entry,junior_super_01
2026,4,West Inc,Pickup Truck,600110,DODGE 1500 CREW CAB 4X4,01/21/2026,05/24/2026,PO-50776,RITM143338,"$1,053.63 ",Linked Profile Entry,junior_super_01
2026,4,Smith LLC,Pickup Truck,3581,1/2 TON CC 4X4,01/23/2026,05/18/2026,PO-25871,RITM626150,"$1,045.23 ",Linked Profile Entry,junior_super_01
2026,4,Smith LLC,Stake Bed Truck,2822,12 CC STAKEBED,01/21/2026,05/15/2026,PO-65109,RITM442073,"$1,941.72 ",Linked Profile Entry,junior_super_01
2026,4,Chung-Cannon,Air Compressor & Attachments,AAAAAAA,1600 CFM Compressor w/Dryer & Accessories,01/23/2026,04/23/2026,PO-56022,RITM969993,"$3,047.76 ",Linked Profile Entry,junior_super_01
2026,4,Smith LLC,Pickup Truck,3080,1/2 TON REG CAB,01/19/2026,05/22/2026,PO-16990,RITM954463,$787.31 ,Linked Profile Entry,junior_super_01
2026,4,"Kelley, Acosta and Salazar",Scissor Lift,B16324,19 Electric scissor lift,01/25/2026,03/20/2026,PO-17741,RITM868895,$882.03 ,Linked Profile Entry,junior_super_01
2026,4,"Kelley, Acosta and Salazar",Light Tower,2119R2025,4 Bulb Light Tower,01/22/2026,04/23/2026,PO-36645,RITM990345,"$1,333.93 ",Linked Profile Entry,junior_super_01
2026,4,Smith LLC,Flatbed Truck,3749,9 FLATBED EX CAB,01/25/2026,05/24/2026,PO-22942,RITM618226,"$2,519.81 ",Linked Profile Entry,junior_super_01
2026,4,Nunez Group,Sweeper,202,riding sweeper,01/25/2026,06/21/2026,PO-23766,RITM568336,"$1,014.89 ",Linked Profile Entry,junior_super_01
2026,4,"Kelley, Acosta and Salazar",Scissor Lift,2118R3515,19 Electric scissor lift,01/23/2026,04/23/2026,PO-64536,RITM875795,"$1,595.82 ",Linked Profile Entry,admin
2026,4,"Kelley, Acosta and Salazar",Scissor Lift,2218R4146,30 Electric scissor lift,01/24/2026,04/26/2026,PO-75570,RITM197470,"$1,180.64 ",Linked Profile Entry,junior_super_01
2026,4,Smith LLC,Pickup Truck,3406,1/2 TON REG CAB,01/20/2026,07/15/2026,PO-36082,RITM301643,$983.09 ,Linked Profile Entry,junior_super_01
2026,4,West Inc,Stake Bed Truck,020833,STAKE TRUCK FORD - F350 CREW CAB,01/23/2026,06/05/2026,PO-78909,RITM607550,"$1,910.37 ",Linked Profile Entry,junior_super_01
2026,4,"Kelley, Acosta and Salazar",Scissor Lift,2218R4296,3226 Electric scissor lift,01/23/2026,05/30/2026,PO-73325,RITM452871,$305.17 ,Linked Profile Entry,junior_super_01
2026,4,Nguyen Ltd,Forklift,403LL0000103,4000 LB STACKER,01/22/2026,03/23/2026,PO-54242,RITM595104,"$5,881.53 ",Linked Profile Entry,admin
2026,4,West Inc,Pickup Truck,600032,GMC 1500 CREW CAB 4X4,01/19/2026,06/01/2026,PO-87617,RITM756630,$814.85 ,Linked Profile Entry,junior_super_01
2026,4,Smith LLC,Pickup Truck,3195,1/2 TON CC 4X4,01/24/2026,04/24/2026,PO-79049,RITM930019,$750.99 ,Linked Profile Entry,junior_super_01
2026,4,Smith LLC,Pickup Truck,3339,1/2 TON CC 4X4,01/22/2026,03/02/2026,PO-59362,RITM352333,$607.45 ,Linked Profile Entry,junior_super_01
2026,4,Marshall Group,Boom Lift,0300182735,"UL 120ft BM w/Jib - 1200SJP, FF, G/W, SGD",01/24/2026,07/01/2026,PO-64644,RITM996399,"$2,455.80 ",Linked Profile Entry,junior_super_01
2026,4,Brown Group,Air Compressor & Attachments,BG-1138,375 CFM Diesel Air Compressor,01/23/2026,03/25/2026,PO-2026-0488,—,"$3,200.00 ",Linked Profile Entry,admin
2026,4,Smith LLC,Pickup Truck,3078,1/2 TON REG CAB,01/25/2026,03/23/2026,PO-41052,RITM265095,$648.18 ,Linked Profile Entry,junior_super_01
2026,4,West Inc,Excavator,050076,CAT EXCAVATOR - 352,01/19/2026,05/21/2026,PO-28472,RITM486374,"$14,975.01 ",Linked Profile Entry,junior_super_01
2026,4,Robbins and Sons,Crane,10939,Broderson RT-300-2G,01/20/2026,06/08/2026,PO-35246,RITM287029,"$10,857.20 ",Linked Profile Entry,junior_super_01
2026,4,Nguyen Ltd,Forklift,V28LF0001128,11000 DIE,01/22/2026,03/07/2026,PO-73469,RITM269153,"$1,330.12 ",Linked Profile Entry,junior_super_01
2026,4,Smith LLC,Pickup Truck,3234,1/2 TON CC 4X4,01/25/2026,07/21/2026,PO-43394,RITM143524,"$1,056.67 ",Linked Profile Entry,junior_super_01
2026,4,West Inc,Light Tower,430012-2,LIGHT TOWER TEREX RL4,01/23/2026,03/02/2026,PO-69682,RITM152921,"$1,473.24 ",Linked Profile Entry,junior_super_01
2026,4,"Kelley, Acosta and Salazar",Telehandler,197R291,TL642,01/19/2026,05/11/2026,PO-90116,RITM341395,"$3,149.24 ",Linked Profile Entry,junior_super_01
2026,4,"Peterson, Kelly and Arnold",Spillguard,BE00713,Spillguard 19x19x3 High Wall HexaPro 40,01/20/2026,03/03/2026,PO-61935,RITM548851,"$2,502.82 ",Linked Profile Entry,junior_super_01
2026,4,Smith LLC,Pickup Truck,2262,1 TON CC 4X2,01/20/2026,03/11/2026,PO-77001,RITM118645,$939.24 ,Linked Profile Entry,junior_super_01
2026,4,"Kelley, Acosta and Salazar",Light Tower,2319R2291,4 Bulb Light Tower,01/22/2026,05/27/2026,PO-28122,RITM929458,"$1,419.86 ",Linked Profile Entry,junior_super_01
2026,4,Smith LLC,Pickup Truck,3581-2,1/2 TON CC 4X4,01/25/2026,05/21/2026,PO-25871,RITM626150,"$1,045.23 ",Linked Profile Entry,junior_super_01
2026,4,West Inc,Pickup Truck,600144,CHEVY 1500 CREW CAB 4X4,01/21/2026,07/04/2026,PO-22813,RITM447119,$899.48 ,Linked Profile Entry,junior_super_01
2026,4,Smith LLC,Stake Bed Truck,3318,12 STAKEBED,01/20/2026,03/23/2026,PO-50094,RITM740561,"$2,949.09 ",Linked Profile Entry,admin
2026,4,Nguyen Ltd,Forklift,AT19E50597-2,9000 Pneu DC,01/23/2026,06/24/2026,PO-78485,RITM999166,"$1,197.83 ",Linked Profile Entry,junior_super_01
2026,4,"Peterson, Kelly and Arnold",Spillguard,285722,SPILLGUARD ECONT 10X50X1 A,01/21/2026,06/24/2026,PO-76659,RITM326198,"$3,484.88 ",Linked Profile Entry,junior_super_01
2026,4,West Inc,Coil Truck,019924,PETERBILT - 367,01/19/2026,07/14/2026,PO-41915,RITM480700,"$1,085.54 ",Linked Profile Entry,junior_super_01
2026,4,Smith LLC,Van,3539,TRANSIT CARGO VAN,01/24/2026,04/05/2026,PO-68320,RITM702898,"$2,397.91 ",Linked Profile Entry,junior_super_01
2026,4,West Inc,Dump Truck,160043,CATERPILLAR 740B ARTIC TRUCK,01/20/2026,04/05/2026,PO-29317,RITM725414,"$2,554.73 ",Linked Profile Entry,junior_super_01
2026,4,Smith LLC,Pickup Truck,3675-2,1/2 TON CC 4X4,01/19/2026,05/10/2026,PO-55171,RITM557897,$905.44 ,Linked Profile Entry,junior_super_01
2026,4,Nguyen Ltd,Forklift,AT82D90034-2,5000 SHORT MAST,01/20/2026,02/27/2026,PO-58133,RITM381066,"$2,005.45 ",Linked Profile Entry,junior_super_01
2026,4,Smith LLC,Pickup Truck,3590-2,1/2 TON CC 4X4,01/19/2026,03/15/2026,PO-27827,RITM596114,"$1,150.34 ",Linked Profile Entry,junior_super_01
2026,4,West Inc,Coil Truck,150063,COIL RAM TRACTOR 80K LBS,01/21/2026,07/12/2026,PO-26674,RITM629886,"$1,886.32 ",Linked Profile Entry,junior_super_01
2026,4,Nguyen Ltd,Forklift,AT19E50597-3,9000 Pneu DC,01/21/2026,05/18/2026,PO-78485,RITM999166,"$1,197.83 ",Linked Profile Entry,junior_super_01
2026,4,West Inc,Van,600089,FORD E SERIES CARGO,01/20/2026,03/08/2026,PO-66896,RITM219353,$848.37 ,Linked Profile Entry,junior_super_01
2026,4,West Inc,Sweeper,140014,SUPERIOR SWEEPER,01/24/2026,03/23/2026,PO-30243,RITM402408,"$5,809.95 ",Linked Profile Entry,admin
2026,4,"Kelley, Acosta and Salazar",Light Tower,2319R2291-2,4 Bulb Light Tower,01/20/2026,03/29/2026,PO-28122,RITM929458,"$1,419.86 ",Linked Profile Entry,junior_super_01
2026,4,Marshall Group,Boom Lift,0300182735-2,"UL 120ft BM w/Jib - 1200SJP, FF, G/W, SGD",01/25/2026,06/08/2026,PO-64644,RITM996399,"$2,455.80 ",Linked Profile Entry,junior_super_01
2026,4,West Inc,Stake Bed Truck,020811,STAKE TRUCK FORD - F350 SUPER DUTY CREW CAB,01/25/2026,04/12/2026,PO-40071,RITM219122,"$1,075.27 ",Linked Profile Entry,junior_super_01
2026,4,"Kelley, Acosta and Salazar",Light Tower,2119R2016,4 Bulb Light Tower,01/22/2026,03/09/2026,PO-47077,RITM177558,"$2,968.57 ",Linked Profile Entry,junior_super_01
2026,4,Marshall Group,UTV,4XAP4FD48T8835456,"UTV, DSL 4x4 - Polaris ProXD4, Cab, Heat",01/23/2026,05/30/2026,PO-40043,RITM296366,"$2,953.93 ",Linked Profile Entry,junior_super_01
2026,4,"Kelley, Acosta and Salazar",Skid Steer,RF0222,S70 Bobcat skid steer,01/22/2026,03/17/2026,PO-95221,RITM389969,"$3,623.72 ",Linked Profile Entry,junior_super_01
2026,4,"Morales, Allen and Jones",Welding Equipment,ES2-001388,300AMP 4-Pack,01/22/2026,04/13/2026,PO-15799,RITM314727,"$1,860.76 ",Linked Profile Entry,junior_super_01
2026,4,"Peterson, Kelly and Arnold",Fitting,MR IND,4 NIPPLE,01/25/2026,04/01/2026,PO-15424,RITM533944,"$1,433.50 ",Linked Profile Entry,junior_super_01
2026,4,"Kelley, Acosta and Salazar",Telehandler,X4429 237RA811,TL1055 with forks attachment,01/19/2026,04/02/2026,PO-64690,RITM124606,"$1,698.67 ",Linked Profile Entry,junior_super_01
2026,4,"Peterson, Kelly and Arnold",Fitting,MR IND-2,4 NIPPLE,01/24/2026,06/28/2026,PO-15424,RITM533944,"$1,433.50 ",Linked Profile Entry,junior_super_01
2026,4,Smith LLC,Pickup Truck,2986-2,1/2 TON CC 4X4,01/22/2026,03/16/2026,PO-47119,RITM857842,$831.87 ,Linked Profile Entry,junior_super_01
2026,4,"Kelley, Acosta and Salazar",Boom Lift,B20629,S65 Straight boom lift,01/23/2026,07/02/2026,PO-38280,RITM167626,"$1,903.72 ",Linked Profile Entry,junior_super_01
2026,4,Smith LLC,Pickup Truck,3092,1/2 TON CC 4X4,01/22/2026,04/11/2026,PO-51792,RITM832371,"$1,054.02 ",Linked Profile Entry,junior_super_01
2026,4,"Kelley, Acosta and Salazar",Boom Lift,B16811SM,800AJ Articulated Boom lift,01/23/2026,04/24/2026,PO-41350,RITM335387,"$2,651.54 ",Linked Profile Entry,junior_super_01
2026,4,Nguyen Ltd,Forklift,402EF0000276,"3,500 LB ELEC",01/23/2026,04/09/2026,PO-46911,RITM132007,"$2,223.27 ",Linked Profile Entry,junior_super_01
2026,4,West Inc,Dump Truck,160058,CATERPILLAR 745C ARTIC TRUCK,01/19/2026,07/11/2026,PO-30647,RITM858713,"$1,849.62 ",Linked Profile Entry,junior_super_01
2026,4,Chung-Cannon,Air Compressor & Attachments,AAAAA,1500 CFM Compressor w/Dryer & Accessories,01/19/2026,03/12/2026,PO-34756,RITM299664,$694.10 ,Linked Profile Entry,junior_super_01
2026,4,"Kelley, Acosta and Salazar",Skid Steer,RF0222-2,S70 Bobcat skid steer,01/20/2026,07/05/2026,PO-95221,RITM389969,"$3,623.72 ",Linked Profile Entry,junior_super_01
2026,4,Nunez Group,Sweeper,164,riding sweeper,01/21/2026,04/30/2026,PO-78952,RITM564401,"$3,998.80 ",Linked Profile Entry,junior_super_01
2026,4,"Kelley, Acosta and Salazar",Scissor Lift,2118R3647,19 Electric scissor lift,01/23/2026,03/12/2026,PO-69317,RITM601778,$868.49 ,Linked Profile Entry,junior_super_01
2026,4,West Inc,Semi Truck,019917,LOWBOY TRACTOR & TRAILER PETE - 367,01/20/2026,02/23/2026,PO-99839,RITM949426,"$2,057.73 ",Linked Profile Entry,junior_super_01
2026,4,West Inc,Pickup Truck,600069-2,CHEVY 1500 2 DOOR 4X2,01/20/2026,03/25/2026,PO-49691,RITM932065,$606.21 ,Linked Profile Entry,junior_super_01
2026,4,Brown Group,Scissor Lift,GS32P-157943,SCISSOR LIFT 26FT 32IN ELEC,01/20/2026,04/17/2026,PO-85957,RITM444918,$497.96 ,Linked Profile Entry,admin
2026,4,Smith LLC,Pickup Truck,3107,1/2 TON CC 4X4,01/25/2026,04/07/2026,PO-25499,RITM990794,"$1,096.28 ",Linked Profile Entry,junior_super_01
2026,4,"Peterson, Kelly and Arnold",Pump,601212,PUMP IND 6 DV150IE 75HP SK,01/22/2026,04/04/2026,PO-19698,RITM897379,"$2,094.72 ",Linked Profile Entry,admin
2026,4,Smith LLC,Pickup Truck,3339-2,1/2 TON CC 4X4,01/19/2026,03/24/2026,PO-59362,RITM352333,$607.45 ,Linked Profile Entry,junior_super_01
2026,4,Nguyen Ltd,Forklift,V28VJ0000437,"9,000 PNEU DCFPA",01/23/2026,04/05/2026,PO-55068,RITM679857,"$2,463.77 ",Linked Profile Entry,junior_super_01
2026,4,Nguyen Ltd,Forklift,B20700243,"55,000 LB PNEU DIE",01/22/2026,05/28/2026,PO-27104,RITM807784,"$3,485.28 ",Linked Profile Entry,junior_super_01
2026,4,"Kelley, Acosta and Salazar",Telehandler,226RA3826-2,snow box 8,01/20/2026,04/20/2026,PO-66963,RITM739998,"$2,940.47 ",Linked Profile Entry,junior_super_01
2026,4,"Peterson, Kelly and Arnold",Tank,245123,TANK POLY 6900 OR1000,01/21/2026,05/25/2026,PO-46903,RITM650880,"$1,032.02 ",Linked Profile Entry,junior_super_01
2026,4,Smith LLC,Stake Bed Truck,3619,14 STAKEBED CC,01/23/2026,04/14/2026,PO-23734,RITM282180,"$1,575.43 ",Linked Profile Entry,junior_super_01
2026,4,Davidson PLC,Vehicle Attachments,ITE11670,052-1605 DOZER RIPPER 140-159HP CLASS,01/25/2026,06/24/2026,PO-83530,RITM753520,"$1,539.04 ",Linked Profile Entry,junior_super_01
2026,4,West Inc,Loader,080129,LOADER CATERPILLAR - 988H,01/22/2026,05/02/2026,PO-52257,RITM219579,"$19,951.76 ",Linked Profile Entry,junior_super_01
2026,4,Harris LLC,Washer,10081,Aqueous Parts Washer - 3648,01/25/2026,06/09/2026,PO-90499,RITM466969,"$2,247.69 ",Linked Profile Entry,junior_super_01
2026,4,"Peterson, Kelly and Arnold",Pump Accessories,729975,Gauge Level Radar Battery Operated Gen.3 Omart Vega,01/19/2026,05/09/2026,PO-79415,RITM505881,$917.52 ,Linked Profile Entry,junior_super_01
2026,4,West Inc,Stake Bed Truck,019935,FLATBED 20 TON INTERNATIONAL NAVISTAR 4400,01/23/2026,05/30/2026,PO-41840,RITM120184,"$1,275.93 ",Linked Profile Entry,junior_super_01
2026,4,Nunez Group,Sweeper,164-2,riding sweeper,01/20/2026,04/30/2026,PO-78952,RITM564401,"$3,998.80 ",Linked Profile Entry,junior_super_01
2026,4,"Kelley, Acosta and Salazar",Scissor Lift,B16920SM,19 Electric scissor lift,01/24/2026,04/14/2026,PO-59763,RITM987900,$560.48 ,Linked Profile Entry,junior_super_01
2026,4,Smith LLC,Pickup Truck,2922-2,3/4 TON CC 4X4,01/25/2026,05/20/2026,PO-83337,RITM326150,$858.45 ,Linked Profile Entry,junior_super_01
2026,4,West Inc,Stake Bed Truck,019961,FLATBED 20 TON INTERNATIONAL NAVISTAR 4400,01/24/2026,06/17/2026,PO-74764,RITM437777,"$1,531.97 ",Linked Profile Entry,junior_super_01
2026,4,Smith LLC,Pickup Truck,3154,1/2 TON CC 4X4,01/20/2026,06/05/2026,PO-77337,RITM433192,$736.82 ,Linked Profile Entry,junior_super_01
2026,4,West Inc,Dump Truck,160063,CATERPILLAR 740B ARTIC TRUCK,01/22/2026,05/13/2026,PO-96168,RITM216024,$764.02 ,Linked Profile Entry,junior_super_01
2026,4,Nguyen Ltd,Forklift,797928,6000 RT HS,01/19/2026,04/22/2026,PO-65631,RITM135233,"$2,287.56 ",Linked Profile Entry,junior_super_01
2026,4,"Kelley, Acosta and Salazar",Telehandler,X9340 NA04223,226 with attachment,01/20/2026,04/21/2026,PO-44736,RITM597027,"$3,134.13 ",Linked Profile Entry,junior_super_01
2026,4,"Kelley, Acosta and Salazar",Boom Lift,B07366,40 Electric Boom Lift,01/21/2026,04/24/2026,PO-98310,RITM366462,"$1,027.78 ",Linked Profile Entry,junior_super_01
2026,4,Marshall Group,Boom Lift,Z34NF-17884,"34ft Elec Art BM - Z34/22N, NM/T",01/20/2026,06/20/2026,PO-16066,RITM483719,"$2,832.58 ",Linked Profile Entry,junior_super_01
2026,4,Smith LLC,Pickup Truck,3115-2,1/2 TON REG CAB,01/23/2026,04/20/2026,PO-87063,RITM862374,"$1,219.93 ",Linked Profile Entry,admin
2026,4,West Inc,Dump Truck,160047,ARTIC TRUCK 60 TON VOLVO - A60,01/19/2026,07/11/2026,PO-75033,RITM294580,"$2,796.22 ",Linked Profile Entry,junior_super_01
2026,4,Smith LLC,Pickup Truck,3443,1/2 TON CC 4X4,01/24/2026,05/25/2026,PO-87088,RITM305598,$845.48 ,Linked Profile Entry,junior_super_01
2026,4,"Kelley, Acosta and Salazar",Boom Lift,B16794SM,Z60 Articulated Boom lift,01/22/2026,04/25/2026,PO-46943,RITM446889,"$2,256.31 ",Linked Profile Entry,junior_super_01
2026,4,"Kelley, Acosta and Salazar",Scissor Lift,2218R4181,19 Electric scissor lift,01/19/2026,03/05/2026,PO-77550,RITM802094,"$1,169.86 ",Linked Profile Entry,junior_super_01
2026,4,Nguyen Ltd,Forklift,AT19D50370,9000 PNEU DC,01/22/2026,03/30/2026,PO-20944,RITM886284,"$4,051.58 ",Linked Profile Entry,junior_super_01
2026,4,Nguyen Ltd,Forklift,AT14E01303,6000 PNEU-DC,01/20/2026,03/16/2026,PO-89474,RITM307846,"$1,150.69 ",Linked Profile Entry,junior_super_01
2026,4,Brown Group,Truck Snow,6174,TRUCK SNOW PLOW 7-8 FT,01/20/2026,07/02/2026,PO-26403,RITM122596,"$1,563.20 ",Linked Profile Entry,admin
2026,4,Harris LLC,Washer,10067,Aqueous Parts Washer - 2518,01/20/2026,06/30/2026,PO-25043,RITM312572,"$2,298.25 ",Linked Profile Entry,junior_super_01
2026,4,"Peterson, Kelly and Arnold",Tank,245057,TANK POLY 4900 OR1000,01/20/2026,03/03/2026,PO-26470,RITM416220,"$1,187.31 ",Linked Profile Entry,junior_super_01
2026,4,Smith LLC,Pickup Truck,3168,1/2 TON CC 4X4,01/23/2026,04/01/2026,PO-96544,RITM344414,$683.55 ,Linked Profile Entry,junior_super_01
2026,4,Nguyen Ltd,Forklift,T23EF0001108,36000 PNEU DC,01/19/2026,04/27/2026,PO-98623,RITM465977,"$3,239.06 ",Linked Profile Entry,junior_super_01
2026,4,West Inc,Loader,080141,LOADER CATERPILLAR - 988H,01/23/2026,07/07/2026,PO-54837,RITM132306,"$12,255.25 ",Linked Profile Entry,junior_super_01
2026,4,Nguyen Ltd,Forklift,AT19E50597-4,9000 Pneu DC,01/24/2026,02/25/2026,PO-78485,RITM999166,"$1,197.83 ",Linked Profile Entry,junior_super_01
2026,4,Smith LLC,Pickup Truck,3129,2/8/1904 0:00,01/23/2026,04/16/2026,PO-54523,RITM909803,$618.33 ,Linked Profile Entry,junior_super_01
2026,4,"Kelley, Acosta and Salazar",Telehandler,X4436-2,TL1255,01/19/2026,03/03/2026,PO-70100,RITM869727,"$3,412.10 ",Linked Profile Entry,junior_super_01
2026,4,Nguyen Ltd,Forklift,AT14E30670,6000 PNEU D,01/25/2026,07/23/2026,PO-12912,RITM412182,"$2,278.31 ",Linked Profile Entry,junior_super_01
2026,4,"Kelley, Acosta and Salazar",Boom Lift,1818R2684,s65 Straight boom lift,01/23/2026,07/07/2026,PO-87713,RITM325159,"$5,724.16 ",Linked Profile Entry,admin
2026,4,Marshall Group,UTV,4XAP4FD4XT8839329,"UTV, DSL 4x4 - Polaris ProXD4, Cab, Heat",01/23/2026,06/29/2026,PO-36398,RITM593774,"$5,173.34 ",Linked Profile Entry,admin
2026,4,Nguyen Ltd,Forklift,AT14G50487,"7,000 PNEU",01/25/2026,05/13/2026,PO-32577,RITM614887,"$3,458.92 ",Linked Profile Entry,junior_super_01
2026,4,"Morales, Allen and Jones",Welding Equipment,WD4-000430,500AMP Diesel,01/25/2026,06/13/2026,PO-70721,RITM349135,"$1,096.72 ",Linked Profile Entry,junior_super_01
2026,4,Smith LLC,Pickup Truck,3433,3/4 TON CC 4X4,01/19/2026,05/12/2026,PO-32232,RITM121648,$666.93 ,Linked Profile Entry,junior_super_01
2026,4,"Kelley, Acosta and Salazar",Telehandler,227R532,TL1255,01/19/2026,07/07/2026,PO-45727,RITM210403,"$3,896.42 ",Linked Profile Entry,junior_super_01
2026,4,Nguyen Ltd,Forklift,AT19D50370-2,9000 PNEU DC,01/25/2026,07/22/2026,PO-20944,RITM886284,"$4,051.58 ",Linked Profile Entry,junior_super_01
2026,4,"Kelley, Acosta and Salazar",Boom Lift,B16843SM,45 Articulated Boom lift,01/20/2026,05/27/2026,PO-75792,RITM217788,"$5,340.22 ",Linked Profile Entry,admin
2026,4,Smith LLC,Pickup Truck,2883,3/4 TON CC 4X4,01/24/2026,05/17/2026,PO-81028,RITM223019,"$1,176.80 ",Linked Profile Entry,junior_super_01
2026,4,West Inc,Vehicle Attachments,880240-2,CLAM SHELL BUCKET ANVIL ATTACHMENTS,01/21/2026,07/01/2026,PO-74028,RITM421341,"$3,113.65 ",Linked Profile Entry,junior_super_01
2026,4,Nguyen Ltd,Forklift,AT3533469,5000 PNEU LP,01/21/2026,05/25/2026,PO-80419,RITM997223,"$2,049.59 ",Linked Profile Entry,junior_super_01
2026,4,West Inc,Pickup Truck,600021,DODGE RAM 1/2 TON,01/24/2026,04/04/2026,PO-98149,RITM644920,$790.66 ,Linked Profile Entry,junior_super_01
2026,4,West Inc,Pickup Truck,600077,CHEVY 1500 CREW CAB 4X4,01/21/2026,03/21/2026,PO-80573,RITM289908,$826.60 ,Linked Profile Entry,junior_super_01
2026,4,Harris LLC,Washer,10080,Aqueous Parts Washer - 3648,01/23/2026,05/26/2026,PO-52177,RITM641378,"$1,269.45 ",Linked Profile Entry,junior_super_01
2026,4,Smith LLC,Pickup Truck,3505,1/2 TON CC 4X4,01/24/2026,06/20/2026,PO-33298,RITM111779,$853.49 ,Linked Profile Entry,junior_super_01
2026,4,West Inc,Pickup Truck,600086,FORD F150 CREW CAB 4X4,01/25/2026,06/19/2026,PO-89422,RITM810056,$941.54 ,Linked Profile Entry,junior_super_01
2026,4,Smith LLC,Pickup Truck,3416,1/4 TON CC 4X4,01/23/2026,07/21/2026,PO-34203,RITM300208,"$1,083.29 ",Linked Profile Entry,junior_super_01
2026,4,West Inc,Coil Truck,490002,PALLET CARRIER PALING - CTS 150H,01/24/2026,06/09/2026,PO-94934,RITM690156,"$3,065.65 ",Linked Profile Entry,junior_super_01
2026,4,Smith LLC,Pickup Truck,3454,1/2 TON CC 4X4,01/23/2026,07/11/2026,PO-17589,RITM571481,$655.08 ,Linked Profile Entry,junior_super_01
2026,4,"Kelley, Acosta and Salazar",Air Compressor & Attachments,B16803SM,375 CFM air compressor,01/22/2026,06/13/2026,PO-94752,RITM173797,"$1,230.04 ",Linked Profile Entry,junior_super_01
2026,4,West Inc,Pickup Truck,600056,DODGE 1500,01/24/2026,06/26/2026,PO-86723,RITM502696,"$1,097.46 ",Linked Profile Entry,junior_super_01
2026,4,"Peterson, Kelly and Arnold",Fitting,720826,Adapter 6 Flange x FNPT 150# STL,01/23/2026,06/23/2026,PO-59497,RITM985763,"$2,198.85 ",Linked Profile Entry,junior_super_01
2026,4,"Atkins, Taylor and Hughes",Rail Car,GATX062583,Rail car,01/23/2026,04/18/2026,PO-63466,RITM416963,"$2,239.22 ",Linked Profile Entry,junior_super_01
2026,4,Robbins and Sons,Crane,10596,Grove RT540E,01/24/2026,04/16/2026,PO-19759,RITM115674,"$11,505.90 ",Linked Profile Entry,junior_super_01
2026,4,Nguyen Ltd,Forklift,A4EC381069,6000 Elect,01/21/2026,05/16/2026,PO-27951,RITM847168,"$2,383.48 ",Linked Profile Entry,junior_super_01
2026,4,Robbins and Sons,Crane,11956,Tadano GR-350XL-3,01/24/2026,03/11/2026,PO-25368,RITM226495,"$3,947.56 ",Linked Profile Entry,junior_super_01
2026,4,Nguyen Ltd,Forklift,N14AF0000858,6500 PNEU D C,01/20/2026,06/23/2026,PO-14560,RITM491770,"$4,933.80 ",Linked Profile Entry,junior_super_01
2026,4,"Peterson, Kelly and Arnold",Box Vacuum,279376,BOX VACUUM 25YD,01/25/2026,03/02/2026,PO-34023,RITM419418,"$1,845.92 ",Linked Profile Entry,admin
2026,4,"Kelley, Acosta and Salazar",Boom Lift,B07541,45 Articulated Boom lift,01/19/2026,05/11/2026,PO-97552,RITM842282,"$2,602.07 ",Linked Profile Entry,junior_super_01
2026,4,Nguyen Ltd,Forklift,AT19D50082,9000 PNEU D,01/25/2026,03/30/2026,PO-88041,RITM503386,"$1,029.95 ",Linked Profile Entry,junior_super_01
